,instrument_1,instrument_2,distance_corr
2262,46,8,0.34982180845166144
303,6,10,0.34958792141346834
496,10,6,0.3495879214134657
76,1,28,0.34951534975483484
1373,28,1,0.34951534975483356
548,11,9,0.34859361155842883
451,9,11,0.3485936115584282
1154,23,28,0.3484756368263307
1395,28,23,0.3484756368263302
1356,27,34,0.3480863603243486
1693,34,27,0.34808636032434664
984,20,4,0.34691027276715786
215,4,20,0.34691027276715736
1231,25,6,0.3467082358692107
318,6,25,0.34670823586921007
2261,46,7,0.3449551419141387
388,7,46,0.34495514191413684
1476,30,6,0.3445635512532418
323,6,30,0.3445635512532405
2415,49,14,0.3444874386806621
734,14,49,0.3444874386806611
1508,30,39,0.34174201616655747
1941,39,30,0.3417420161665566
1827,37,14,0.34162017637136866
722,14,37,0.3416201763713676
1278,26,4,0.34129342665350687
221,4,26,0.34129342665350254
42,0,43,0.3407750152527049
2107,43,0,0.3407750152527027
919,18,38,0.34049858942654165
1880,38,18,0.34049858942654165
1111,22,34,0.3402071464090516
1688,34,22,0.34020714640904737
1778,36,14,0.3394854038668397
721,14,36,0.3394854038668385
903,18,22,0.3390230563473652
1096,22,18,0.33902305634735974
2430,49,29,0.3380988307692061
1469,29,49,0.33809883076920394
2355,48,3,0.33780301689976405
194,3,48,0.3378030168997628
2314,47,11,0.3376555510207199
585,11,47,0.3376555510207164
2354,48,2,0.33662544106847947
145,2,48,0.3366254410684781
785,16,1,0.3362332525595193
64,1,16,0.33623325255951775
1229,25,4,0.3359299846979234
220,4,25,0.33592998469792257
264,5,20,0.33315414912975677
985,20,5,0.33315414912975333
1877,38,15,0.33264182169739803
772,15,38,0.33264182169739553
1186,24,10,0.33211349079363484
513,10,24,0.33211349079363267
1865,38,3,0.33198694917076393
184,3,38,0.3319869491707632
1843,37,30,0.33183855858384675
1506,30,37,0.3318385585838461
2014,41,5,0.33140027439808245
285,5,41,0.33140027439807795
1800,36,37,0.3310109848834204
1849,37,36,0.3310109848834197
1001,20,22,0.33089667784760374
1098,22,20,0.3308966778476023
2110,43,3,0.33086654935602344
189,3,43,0.33086654935602267
2369,48,17,0.3307168147769483
880,17,48,0.3307168147769468
1774,36,10,0.3302948088927644
525,10,36,0.3302948088927644
749,15,14,0.33021778037058985
700,14,15,0.33021778037058414
2080,42,22,0.33019275391003544
1119,22,42,0.3301927539100328
228,4,33,0.3292299587374456
1621,33,4,0.3292299587374456
1210,24,35,0.3291214197612763
1739,35,24,0.3291214197612757
1468,29,48,0.3289683249964762
2381,48,29,0.32896832499647505
2422,49,21,0.3289598040273025
1077,21,49,0.3289598040273012
156,3,10,0.32894604154851276
493,10,3,0.32894604154851215
707,14,22,0.3289197464482763
1092,22,14,0.3289197464482763
2290,46,36,0.3269332080097169
1809,36,46,0.3269332080097105
2418,49,17,0.32667216973245183
881,17,49,0.32667216973245106
1102,22,25,0.32576901956269483
1247,25,22,0.3257690195626943
883,18,1,0.3257578804208661
66,1,18,0.3257578804208642
307,6,14,0.32517447712760905
692,14,6,0.3251744771276029
1222,24,47,0.3241675511873241
2327,47,24,0.3241675511873234
886,18,4,0.3239267693847272
213,4,18,0.3239267693847272
1474,30,4,0.32385293345210764
225,4,30,0.3238529334521031
1202,24,27,0.3232983048267982
1347,27,24,0.32329830482679744
1003,20,24,0.3228919000880057
1196,24,20,0.32289190008800184
1219,24,44,0.32269461957741696
2180,44,24,0.32269461957741463
1200,24,25,0.32217291378433505
1249,25,24,0.32217291378433194
2287,46,33,0.3220221011748229
1662,33,46,0.3220221011748189
1789,36,25,0.3219869340198981
1260,25,36,0.32198693401989736
1334,27,11,0.3215974418288387
565,11,27,0.3215974418288381
395,8,3,0.3211909540759327
154,3,8,0.3211909540759327
315,6,22,0.32053342436202553
1084,22,6,0.320533424362025
2280,46,26,0.32029722290292995
1319,26,46,0.32029722290292706
580,11,42,0.3197775702476365
2069,42,11,0.3197775702476356
1810,36,47,0.3171495048861903
2339,47,36,0.31714950488618665
2315,47,12,0.31597022146524195
634,12,47,0.31597022146524023
1854,37,42,0.3157217198263123
2095,42,37,0.315721719826311
976,19,46,0.31536454327859736
2273,46,19,0.31536454327859736
1002,20,23,0.314929494686705
1147,23,20,0.31492949468670406
1875,38,13,0.3145482157339689
674,13,38,0.3145482157339689
1572,32,4,0.31348168854948405
227,4,32,0.3134816885494834
1193,24,17,0.3128200389537151
856,17,24,0.3128200389537151
973,19,43,0.31148158562439077
2126,43,19,0.31148158562439077
45,0,46,0.3114151993901453
2254,46,0,0.3114151993901397
298,6,4,0.3111852290508025
201,4,6,0.31118522905080165
547,11,8,0.3107204224177594
402,8,11,0.3107204224177578
564,11,26,0.3102521751063484
1285,26,11,0.31025217510634673
273,5,29,0.3102019436737368
1426,29,5,0.3102019436737368
73,1,25,0.30991500049836945
1226,25,1,0.30991500049836385
172,3,26,0.30871911689874204
1277,26,3,0.30871911689874054
2268,46,14,0.3068986372029878
731,14,46,0.3068986372029878
1523,31,4,0.30642368704463363
226,4,31,0.3064236870446316
2417,49,16,0.3061956813711376
832,16,49,0.3061956813711368
1140,23,13,0.30569932639089215
659,13,23,0.30569932639089215
1882,38,20,0.3056102720636193
1017,20,38,0.3056102720636183
1148,23,21,0.3035127064380935
1051,21,23,0.30351270643809186
1188,24,12,0.30276831542743005
611,12,24,0.3027683154274234
1864,38,2,0.3027290452241303
135,2,38,0.30272904522412797
1887,38,25,0.30099964322748
1262,25,38,0.30099964322747924
1157,23,31,0.3007455314639373
1542,31,23,0.3007455314639373
2155,43,49,0.3001247255423589
2444,49,43,0.3001247255423589
1453,29,33,0.2999314538067924
1646,33,29,0.2999314538067924
250,5,6,0.29896962936795674
299,6,5,0.29896962936795574
697,14,11,0.2981709472645436
552,11,14,0.2981709472645427
1897,38,35,0.2980368371392105
1752,35,38,0.29803683713920615
1066,21,38,0.2978433157652137
1883,38,21,0.2978433157652104
1466,29,46,0.2974495543279398
2283,46,29,0.29744955432793574
2373,48,21,0.29705254138410353
1076,21,48,0.29705254138410353
1833,37,20,0.29698607175912445
1016,20,37,0.2969860717591208
546,11,7,0.2969277655072798
353,7,11,0.29692776550727784
153,3,7,0.2963965247346943
346,7,3,0.2963965247346923
1983,40,23,0.296221070674564
1166,23,40,0.29622107067456277
79,1,31,0.29579212314978653
1520,31,1,0.29579212314978504
2306,47,3,0.2954845053410204
193,3,47,0.29548450534101667
1901,38,40,0.2953961098753012
1998,40,38,0.29539610987529996
1635,33,18,0.2949371863818636
914,18,33,0.29493718638186134
2032,41,23,0.2948673261184754
1167,23,41,0.29486732611847344
95,1,47,0.2941779284411885
2304,47,1,0.2941779284411885
1422,29,1,0.2937513165125729
77,1,29,0.2937513165125729
1151,23,25,0.2930635089653484
1248,25,23,0.2930635089653427
1345,27,22,0.2927680279305003
1104,22,27,0.29276802793049783
2113,43,6,0.29268533617224846
336,6,43,0.2926853361722476
642,13,5,0.2920584242997733
257,5,13,0.29205842429977
1161,23,35,0.29180276141802935
1738,35,23,0.29180276141802847
2291,46,37,0.29138305078100224
1858,37,46,0.29138305078099924
1178,24,2,0.2912319139049055
121,2,24,0.29123191390490244
1933,39,22,0.2899301269291395
1116,22,39,0.2899301269291386
1214,24,39,0.28974284657398824
1935,39,24,0.2897428465739864
1961,40,1,0.28950471409282286
88,1,40,0.2895047140928198
690,14,4,0.2880327853005906
209,4,14,0.2880327853005867
918,18,37,0.28701316939975985
1831,37,18,0.2870131693997582
1456,29,36,0.28648435324462795
1793,36,29,0.28648435324462795
1339,27,16,0.2859613148171823
810,16,27,0.28596131481718173
2143,43,36,0.2848769467132632
1806,36,43,0.28487694671326225
1714,34,49,0.2845742764535381
2435,49,34,0.2845742764535362
1791,36,27,0.28428792492913196
1358,27,36,0.28428792492913196
1208,24,33,0.2839352652513284
1641,33,24,0.2839352652513274
2298,46,44,0.28336419189587647
2201,44,46,0.28336419189587647
1944,39,33,0.28312003450710915
1655,33,39,0.28312003450710543
698,14,12,0.2829735448543899
601,12,14,0.28297354485438614
1194,24,18,0.28278927485289335
905,18,24,0.28278927485288885
2154,43,48,0.28213993807070104
2395,48,43,0.2821399380706993
2122,43,15,0.28117998847609926
777,15,43,0.2811799884760972
2112,43,5,0.28082405575590136
287,5,43,0.28082405575590075
689,14,3,0.2807063910658296
160,3,14,0.28070639106582834
265,5,21,0.28034499799293583
1034,21,5,0.28034499799293583
35,0,36,0.2795490740410058
1764,36,0,0.2795490740410058
2347,47,44,0.2782778007071034
2202,44,47,0.27827780070709857
838,17,5,0.277743658529607
261,5,17,0.2777436585296043
1144,23,17,0.2775340475637798
855,17,23,0.27753404756377775
2082,42,24,0.2775008055502807
1217,24,42,0.27750080555028
1713,34,48,0.27747390579989617
2386,48,34,0.27747390579989617
1783,36,19,0.2772215767966958
966,19,36,0.27722157679669496
308,6,15,0.27711772978924015
741,15,6,0.2771177297892366
1948,39,37,0.2768325680464458
1851,37,39,0.2768325680464437
1505,30,36,0.275643792548771
1794,36,30,0.275643792548771
2368,48,16,0.2739923822843723
831,16,48,0.2739923822843723
1145,23,18,0.2737913859205641
904,18,23,0.2737913859205632
691,14,5,0.27323713760294227
258,5,14,0.2732371376029386
1209,24,34,0.27204130090308376
1690,34,24,0.2720413009030828
1850,37,38,0.2719779969958427
1899,38,37,0.2719779969958383
1907,38,46,0.2714087331845239
2292,46,38,0.27140873318452113
1189,24,13,0.2706263059507776
660,13,24,0.27062630595077575
2081,42,23,0.2702574165854621
1168,23,42,0.2702574165854613
90,1,42,0.2701771855667487
2059,42,1,0.2701771855667477
23,0,24,0.27007757849378566
1176,24,0,0.2700775784937805
1768,36,4,0.2698763319159107
231,4,36,0.26987633191590954
239,4,44,0.26961827285456225
2160,44,4,0.26961827285456164
2255,46,1,0.26919266317105955
94,1,46,0.2691926631710578
2266,46,12,0.26893746925986706
633,12,46,0.2689374692598644
1642,33,25,0.26846925669446375
1257,25,33,0.2684692566944626
729,14,44,0.26794355946480547
2170,44,14,0.26794355946480214
1573,32,5,0.2668997594288853
276,5,32,0.2668997594288835
224,4,29,0.26599474626306874
1425,29,4,0.26599474626306785
1689,34,23,0.2658096371550937
1160,23,34,0.2658096371550937
560,11,22,0.2653270112116768
1089,22,11,0.26532701121167623
709,14,24,0.2653165735978375
1190,24,14,0.2653165735978375
1814,37,1,0.2648913799799031
85,1,37,0.26489137997989975
212,4,17,0.26443438325454655
837,17,4,0.2644343832545453
2442,49,41,0.2637476971509657
2057,41,49,0.2637476971509657
2152,43,46,0.2634658524330022
2297,46,43,0.2634658524329984
1473,30,3,0.26280484014154526
176,3,30,0.2628048401415434
1050,21,22,0.2624046433677973
1099,22,21,0.26240464336779573
1844,37,31,0.26233484996499645
1555,31,37,0.262334849964994
736,15,1,0.26149374092040184
63,1,15,0.2614937409204005
229,4,34,0.2613253361843365
1670,34,4,0.26132533618433385
1716,35,1,0.2610746073515363
83,1,35,0.2610746073515351
165,3,19,0.260419510814034
934,19,3,0.2604195108140332
216,4,21,0.25985364284826096
1033,21,4,0.25985364284825757
1772,36,8,0.2579298354509682
427,8,36,0.25792983545096687
1012,20,33,0.25776709877063175
1637,33,20,0.25776709877062864
1838,37,25,0.257056142991567
1261,25,37,0.2570561429915644
865,17,33,0.25670103112454934
1634,33,17,0.2567010311245457
1797,36,33,0.2563444945893737
1652,33,36,0.25634449458937303
1114,22,37,0.25620781374431156
1835,37,22,0.25620781374431084
1218,24,43,0.2559748607993164
2131,43,24,0.25597486079931375
1591,32,23,0.2558613179196106
1158,23,32,0.2558613179196078
807,16,24,0.2553290758219011
1192,24,16,0.2553290758218984
724,14,39,0.25488197501094595
1925,39,14,0.2548819750109441
630,12,43,0.2540225910974262
2119,43,12,0.2540225910974262
1628,33,11,0.2527638495504839
571,11,33,0.25276384955047737
326,6,33,0.25185535230150113
1623,33,6,0.2518553523014975
1180,24,4,0.25177496335974686
219,4,24,0.2517749633597458
954,19,24,0.25049319711620094
1195,24,19,0.2504931971161979
1471,30,1,0.24992187516328118
78,1,30,0.24992187516327993
2047,41,38,0.24986520097211687
1902,38,41,0.2498652009721123
2263,46,9,0.2496369974576432
486,9,46,0.2496369974576432
1184,24,8,0.24947553432224126
415,8,24,0.2494755343222389
1335,27,12,0.24944046683804494
614,12,27,0.24944046683803733
2250,45,46,0.24864270860938328
2299,46,45,0.24864270860938142
1953,39,43,0.24811457682335644
2146,43,39,0.24811457682335514
1873,38,11,0.24785181410107918
576,11,38,0.24785181410107848
102,2,5,0.24298489319772432
247,5,2,0.24298489319771957
1790,36,26,0.24262183641056417
1309,26,36,0.24262183641056312
2278,46,24,0.24247408771350293
1221,24,46,0.24247408771350026
1817,37,4,0.24165739920452856
232,4,37,0.24165739920452856
816,16,33,0.24103571652604897
1633,33,16,0.24103571652604663
2349,47,46,0.23859710529160247
2300,46,47,0.23859710529160066
234,4,39,0.2383339132027303
1915,39,4,0.23833391320272804
1926,39,15,0.2381804410681919
773,15,39,0.23818044106819047
429,8,38,0.2380386650299376
1870,38,8,0.2380386650299317
173,3,27,0.2374833379706307
1326,27,3,0.23748333797062954
1890,38,28,0.23643572452670591
1409,28,38,0.23643572452670591
788,16,4,0.23617456401980738
211,4,16,0.23617456401980672
81,1,33,0.2338011887595798
1618,33,1,0.23380118875957798
2150,43,44,0.23370693708869048
2199,44,43,0.2337069370886851
1052,21,24,0.23334275752196615
1197,24,21,0.23334275752196434
1896,38,34,0.23238072638274734
1703,34,38,0.2323807263827461
1638,33,21,0.23149189582847138
1061,21,33,0.2314918958284699
207,4,12,0.2289078423331469
592,12,4,0.2289078423331469
1129,23,2,0.22799788190855985
120,2,23,0.22799788190855985
1113,22,36,0.2273329065601614
1786,36,22,0.22733290656015767
708,14,23,0.22676218596064962
1141,23,14,0.22676218596064535
1213,24,38,0.22590726575010897
1886,38,24,0.22590726575010225
1904,38,43,0.225278779083833
2145,43,38,0.225278779083833
1366,27,44,0.2246138542659455
2183,44,27,0.22461385426593947
1885,38,23,0.22447617995686453
1164,23,38,0.22447617995686106
2296,46,42,0.22434714933800898
2103,42,46,0.2243471493380068
1894,38,32,0.2240984211524833
1605,32,38,0.2240984211524801
2056,41,48,0.22360047875142405
2393,48,41,0.22360047875142175
1368,27,46,0.22224772180750726
2281,46,27,0.22224772180750532
2,0,3,0.22154427286134695
147,3,0,0.22154427286134695
1771,36,7,0.22087833010242613
378,7,36,0.22087833010242133
1631,33,14,0.22078387509203162
718,14,33,0.22078387509203043
53,1,5,0.21988997350729597
246,5,1,0.21988997350729597
1616,32,49,0.21983021785143508
2433,49,32,0.21983021785143364
1198,24,22,0.21884655710537762
1101,22,24,0.2188465571053728
1659,33,43,0.2186589635854236
2140,43,33,0.21865896358542025
1671,34,5,0.2182019743604468
278,5,34,0.2182019743604433
1444,29,23,0.21761466176698446
1155,23,29,0.21761466176698163
2144,43,37,0.21568805004278058
1855,37,43,0.21568805004277358
568,11,30,0.21558128317366468
1481,30,11,0.21558128317366307
789,16,5,0.21515377908085773
260,5,16,0.21515377908085184
288,5,44,0.21430437165568464
2161,44,5,0.2143043716556828
1819,37,6,0.21377443998431378
330,6,37,0.21377443998431184
208,4,13,0.21377297105234797
641,13,4,0.21377297105234067
1128,23,1,0.2137145319798711
71,1,23,0.2137145319798696
2358,48,6,0.21366858869316388
341,6,48,0.21366858869316105
1445,29,24,0.21300969757186314
1204,24,29,0.21300969757186072
1458,29,38,0.21163406218970418
1891,38,29,0.2116340621897013
1863,38,1,0.21152630964404381
86,1,38,0.21152630964404082
342,6,49,0.21077491430857437
2407,49,6,0.21077491430856862
168,3,22,0.2105530162753253
1081,22,3,0.21055301627532344
97,1,49,0.20958281912969695
2402,49,1,0.20958281912969695
1457,29,37,0.20955431110650613
1842,37,29,0.20955431110650524
820,16,37,0.20799347487591874
1829,37,16,0.2079934748759175
1847,37,34,0.20757136703902218
1702,34,37,0.20757136703902218
1866,38,4,0.20659075130049806
233,4,38,0.20659075130049512
1916,39,5,0.205871227952832
283,5,39,0.2058712279528281
1657,33,41,0.20555941332118008
2042,41,33,0.20555941332118008
805,16,22,0.20499274764510397
1094,22,16,0.20499274764510175
2108,43,1,0.2010188641124806
91,1,43,0.2010188641124773
1169,23,43,0.2006321700445003
2130,43,23,0.20063217004449893
1615,32,48,0.1990661691699899
2384,48,32,0.19906616916998907
1639,33,22,0.19708115315827873
1110,22,33,0.19708115315827585
1660,33,44,0.19669154344798376
2189,44,33,0.1966915434479817
1493,30,23,0.19665723503454852
1156,23,30,0.1966572350345459
593,12,5,0.19650761199486094
256,5,12,0.19650761199485622
1699,34,33,0.196495005811054
1650,33,34,0.19649500581104995
870,17,38,0.1936312620446958
1879,38,17,0.19363126204469436
557,11,19,0.19036433381993406
942,19,11,0.19036433381993328
1816,37,3,0.19011633390716728
183,3,37,0.19011633390716373
1324,27,1,0.1899005665376876
75,1,27,0.18990056653768667
1201,24,26,0.18957459258914428
1298,26,24,0.18957459258914314
539,11,0,0.18810119936977435
10,0,11,0.18810119936977265
1494,30,24,0.1880342178052629
1205,24,30,0.1880342178052606
1834,37,21,0.18788261031713757
1065,21,37,0.18788261031713382
62,1,14,0.18731971702303474
687,14,1,0.1873197170230335
1183,24,7,0.18587351008408604
366,7,24,0.18587351008408126
1909,38,48,0.18253382456335257
2390,48,38,0.1825338245633475
316,6,23,0.18145861886665157
1133,23,6,0.18145861886665157
2440,49,39,0.17970613486014614
1959,39,49,0.1797061348601415
1830,37,17,0.17965238656141752
869,17,37,0.1796523865614117
635,12,48,0.1796393575043658
2364,48,12,0.1796393575043646
2396,48,44,0.1770732027609127
2203,44,48,0.1770732027609021
575,11,37,0.17653151965449554
1824,37,11,0.17653151965449554
1363,27,41,0.17612585016779583
2036,41,27,0.1761258501677922
1869,38,7,0.17518435547461672
380,7,38,0.17518435547461192
2445,49,44,0.17262400252193882
2204,44,49,0.1726240025219357
101,2,4,0.17113321742609305
198,4,2,0.17113321742609064
1884,38,22,0.17000097867562064
1115,22,38,0.17000097867561817
2341,47,38,0.1691458563737542
1908,38,47,0.16914585637375248
1845,37,32,0.16716700710294724
1604,32,37,0.16716700710294324
636,12,49,0.16620002908147075
2413,49,12,0.16620002908146558
1910,38,49,0.16608445863329863
2439,49,38,0.16608445863329863
1139,23,12,0.1646612798974511
610,12,23,0.16466127989744672
620,12,33,0.16426778905792594
1629,33,12,0.164267789057924
179,3,33,0.1632045046579805
1620,33,3,0.1632045046579795
1354,27,32,0.16283371223025775
1595,32,27,0.16283371223024537
1143,23,16,0.15916337571400585
806,16,23,0.15916337571400055
1654,33,38,0.15916018907084928
1895,38,33,0.15916018907084709
1881,38,19,0.15792008594772003
968,19,38,0.15792008594771717
1329,27,6,0.15707281371601128
320,6,27,0.15707281371600645
1801,36,38,0.1566479511624488
1898,38,36,0.1566479511624488
2353,48,1,0.15608148235662367
96,1,48,0.15608148235661817
478,9,38,0.15440378980851832
1871,38,9,0.1544037898085123
1853,37,41,0.15090338721294752
2046,41,37,0.1509033872129405
1906,38,45,0.1503926389613925
2243,45,38,0.1503926389613897
1903,38,42,0.14864004452091195
2096,42,38,0.14864004452091048
1862,38,0,0.1481475785725442
37,0,38,0.14814757857254102
1170,23,44,0.14745786380398046
2179,44,23,0.14745786380397433
1888,38,26,0.14530434918960736
1311,26,38,0.14530434918960042
1867,38,5,0.14481766916730504
282,5,38,0.14481766916730276
2284,46,30,0.14354685066835754
1515,30,46,0.14354685066835624
1893,38,31,0.14099816465220313
1556,31,38,0.14099816465220064
1938,39,27,0.13865101696554383
1361,27,39,0.13865101696554258
2391,48,39,0.13788869706226994
1958,39,48,0.13788869706226795
52,1,4,0.13713594436703974
197,4,1,0.13713594436703563
1872,38,10,0.1352090237789172
527,10,38,0.1352090237789156
1507,30,38,0.13480978870272403
1892,38,30,0.13480978870272403
1600,32,33,0.1318567855765221
1649,33,32,0.13185678557652028
1876,38,14,0.1300949561819441
723,14,38,0.1300949561819411
1889,38,27,0.10907694950102649
1360,27,38,0.10907694950102649
1934,39,23,0.08986979808850992
1165,23,39,0.08986979808850301
